Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-10-21,1043.04,1053.29,1038.18,1053.25,2487501
2019-10-22,1053.21,1058.44,1050.16,1056.92,1608756
2019-10-23,1056.92,1061.57,1049.35,1059.29,2269386
2019-10-24,1060.47,1067.48,1059.98,1067.14,1667748
2019-10-25,1067.08,1067.64,1057.34,1061.54,1276618
2019-10-29,1061.74,1066.86,1061.37,1062.18,3339058
2019-10-30,1062.18,1067.16,1060.87,1061.88,1680087
2019-10-31,1060.88,1063.91,1048.76,1050.87,2552860
2019-11-01,1050.6,1062.1,1050.6,1061.83,1101538
2019-11-04,1061.83,1069.69,1061.65,1069.69,1969866
2019-11-05,1069.86,1078.04,1069.86,1077.01,2350378
2019-11-06,1077.12,1081.01,1073.78,1073.78,2839488
2019-11-07,1074.18,1081.43,1072.16,1081.05,1600862
2019-11-08,1080.99,1080.99,1075.55,1078.27,1207702
2019-11-11,1078.07,1085.25,1076.75,1085.25,1232049
2019-11-12,1085.29,1087.59,1082.14,1084.11,1354351
2019-11-13,1084.18,1088.09,1081.15,1084.96,1599687
2019-11-14,1085.76,1086.37,1077.46,1079.39,1528832
2019-11-15,1080.57,1086.67,1080.31,1083.11,1672467
2019-11-18,1082.98,1086.07,1077,1078.18,1739092
2019-11-19,1077.5,1084.08,1077.5,1079.73,1273625
2019-11-20,1079.64,1080.72,1074.27,1078.34,1529059
2019-11-21,1078.45,1078.45,1068.36,1073.69,1705240
2019-11-22,1074.06,1083.57,1073.59,1081.9,1076770
2019-11-25,1081.97,1087.86,1081.97,1084.56,1432499
2019-11-26,1086.91,1088.36,1076.76,1079.01,6299018
2019-11-27,1079.34,1088.45,1079.34,1085.45,1634661
2019-11-28,1085.45,1089.73,1083.82,1083.82,1979203
2019-11-29,1085.03,1085.14,1078.25,1080.75,1822294
2019-12-02,1080.75,1089.58,1079.4,1081.69,3350836
2019-12-03,1081.97,1082.66,1074.02,1077.64,3888754
2019-12-04,1078.64,1080.48,1075.07,1079.35,2091582
2019-12-05,1079.26,1086.01,1079.26,1083.94,3014549
2019-12-06,1084.05,1091.23,1083.94,1091.19,3787078
2019-12-09,1091.31,1092.42,1085.38,1087.25,938161
2019-12-10,1087.45,1087.45,1079.14,1085.32,1237603
2019-12-11,1085.44,1086.05,1079.39,1079.96,1201065
2019-12-12,1081.37,1092.33,1080.76,1091.78,957383
2019-12-13,1091.88,1099.65,1090.4,1093.41,2396274
2019-12-16,1093.64,1103.06,1093.49,1100.02,2362155
2019-12-17,1099.91,1102.3,1097.6,1101.1,1768937
2019-12-18,1101.1,1107.67,1099.74,1106.23,2121110
2019-12-19,1106.03,1111.24,1103.6,1111.24,1344665
2019-12-20,1110.15,1112.28,1105.56,1108.3,3690813
2019-12-23,1109.56,1114.73,1107.74,1114.73,1133760
2019-12-27,1114.5,1120.95,1112.76,1119.33,719097
2019-12-30,1119.33,1120.2,1113.86,1115.63,1075544
2020-01-02,1116.05,1124.77,1113.94,1123.91,674985
2020-01-03,1124.37,1126.85,1119.14,1121.44,967860
2020-01-06,1121.44,1121.9,1108.36,1118.43,804081
2020-01-07,1119.22,1122.37,1115.66,1117.64,878719
2020-01-08,1118.05,1118.76,1111.4,1118.22,1254675
2020-01-09,1120.2,1128.29,1118.93,1126.66,1634023
2020-01-10,1126.66,1134.55,1126.66,1133.67,1386321
2020-01-13,1134.86,1139.17,1134.29,1137.41,973429
2020-01-14,1137.53,1141.13,1134.82,1139.1,1312224
2020-01-15,1138.83,1138.99,1131.79,1133.09,1360182
2020-01-16,1133.11,1136.43,1126.61,1133.26,959546
2020-01-17,1133.26,1140.72,1132.13,1132.99,798579
2020-01-20,1132.93,1136.97,1128.91,1131.45,455507
2020-01-21,1131.79,1132.08,1125.52,1130.12,1085237
2020-01-22,1130.28,1140.66,1130.28,1140.48,1229010
2020-01-23,1140.45,1142.53,1134.29,1135.4,1324988
2020-01-24,1135.4,1144.17,1135.18,1142.95,1032933
2020-01-27,1142.95,1143.02,1128.84,1131.58,960736
2020-01-28,1131.67,1131.74,1107.36,1107.47,2341244
2020-01-29,1107.36,1111.5,1090.64,1097.59,1906503
2020-01-30,1097.59,1100.57,1069.95,1074.39,2688449
2020-01-31,1074.39,1087.42,1072.46,1072.46,2647662
2020-02-03,1072.46,1086.4,1072.46,1085.15,1871942
2020-02-04,1086.33,1092.56,1083.03,1090.21,2260715
2020-02-05,1092.58,1103.65,1091.33,1103.37,2158675
2020-02-06,1103.6,1115.87,1103.55,1114.6,3928179
2020-02-07,1114.46,1114.59,1106.97,1110.72,1303214
2020-02-10,1110.8,1114.66,1106.35,1111.12,1402727
2020-02-11,1112.6,1113.92,1106.04,1107.19,1167737
2020-02-12,1107.39,1111.81,1102.94,1102.94,2158032
2020-02-13,1104.42,1106.41,1100.75,1104.1,1488480
2020-02-14,1104.12,1107.19,1100.26,1102.93,1637383
2020-02-17,1102.93,1106.03,1095.98,1097.45,1086761
2020-02-18,1097.45,1098.3,1092.65,1096.92,2415406
2020-02-19,1096.65,1104.74,1096.65,1104.21,1942034
2020-02-20,1104.21,1106.43,1097.03,1097.16,1377356
2020-02-21,1097.16,1097.98,1089.04,1089.32,1035864
2020-02-24,1089.29,1089.29,1054.12,1058.69,2977974
2020-02-25,1058.65,1062.01,1040.04,1041.44,2669640
2020-02-26,1039.77,1039.77,1013.18,1032.25,4936442
2020-02-27,1031.34,1031.8,1001.23,1002.24,2508197
2020-02-28,1000.52,1000.52,970.81,977.11,7517903
2020-03-02,977.29,996.11,977.11,985.13,4968264
2020-03-03,986.64,1020.6,986.6,1011.53,3873126
2020-03-04,1011.53,1016.3,999.84,1007.24,2565905
2020-03-05,1007.87,1019.09,985.23,990.66,3261288
2020-03-06,990.64,994.89,959.18,962.89,3666888
2020-03-09,962.79,962.79,901.42,913.47,6520878
2020-03-10,912.8,944.39,912.67,912.76,3333251
2020-03-11,912.9,926.29,884.6,885.1,4035495
2020-03-12,884.67,884.67,810.82,815.74,5595242
2020-03-13,818.36,857.43,807.57,825.15,6076743
2020-03-16,825.15,825.15,743.33,761.12,6717417
2020-03-17,758.84,774.64,723.62,738.23,5990531
2020-03-18,738.23,738.23,690.37,690.37,6869476
2020-03-19,690.47,721.9,690.47,709.15,5781189
2020-03-20,712.15,755.63,712.11,738.8,7023774
2020-03-23,738.36,747.39,719.27,738.28,5190287
2020-03-24,738.56,800.39,737.1,794.74,4989114
2020-03-25,796.2,859.12,796.2,807.65,8153014
2020-03-26,807.31,810.36,792.02,801.57,3611363
2020-03-27,801.57,803.97,772.3,781.23,3334104
2020-03-30,781.23,781.23,757.5,770.44,3070958
2020-03-31,770.44,799.89,770.44,789.88,4964198
2020-04-01,789.82,790.73,767.27,770.67,2246820
2020-04-02,770.49,782.02,770.14,780.85,2166985
2020-04-03,781.74,785.09,769.34,774.34,1947059
2020-04-06,774.34,807.96,774.34,807.95,3253762
2020-04-07,809.75,836.75,809.75,820.33,4988222
2020-04-08,821.44,827.66,797.43,827.66,4042257
2020-04-09,828.96,846.03,828.96,840.08,2414494
2020-04-14,840.79,856.3,840.79,849.38,316453
2020-04-15,852.46,859.38,824.49,825.11,8273580
2020-04-16,828.86,856.5,828.59,844.46,5290504
2020-04-17,844.91,865.16,844.91,851.36,4226780
2020-04-20,851.18,857.61,842.4,846.68,2991850
2020-04-21,846.55,846.55,824.47,830.16,4700650
2020-04-22,831.64,838.78,831.24,834.31,2753262
2020-04-23,833.88,856.09,833.88,855.19,3493995
2020-04-24,855.63,857.34,843.94,851.91,2335009
2020-04-27,851.88,865.12,851.88,859.33,2457617
2020-04-28,859.77,869.03,853.6,867.16,3321276
2020-04-29,867.39,885.36,865.21,883.95,2840762
2020-04-30,884.07,896.47,872.39,873.17,2345430
2020-05-04,873.27,873.27,853.46,862.95,2717416
2020-05-05,866.63,879.18,866.63,876.32,2412915
2020-05-06,876.13,880.84,866.61,872.71,3094355
2020-05-07,872.52,883.16,872.52,881.34,3576009
2020-05-11,881.4,891.77,881.4,885.94,6203779
2020-05-12,886.31,899.24,884.48,890.61,4660699
2020-05-13,890.16,890.16,878.71,881.67,3326139
2020-05-14,882.03,882.49,854.22,858.96,4635000
2020-05-15,859.5,873.78,858.87,867.44,2245464
2020-05-18,867.44,879.97,867.44,878.65,2437860
2020-05-19,878.69,886.53,868.52,868.92,2865730
2020-05-20,871.57,878.59,865.71,878.57,1895808
2020-05-21,878.01,878.07,867.57,869.69,1606601
2020-05-22,869.71,880.07,863.05,877.01,1899549
2020-05-25,877.01,882.6,876.08,882,1000540
2020-05-26,883.54,902.34,883.54,901.15,5337434
2020-05-27,901.6,917.69,899.88,907.14,5355360
2020-05-28,907.29,914.9,895.88,901.62,4242580
2020-05-29,901.62,902.11,890.55,895.52,8710785
2020-06-01,896.16,912.93,896.16,907.62,1732713
2020-06-02,908.98,921.9,908.25,921.82,2842218
2020-06-03,921.88,930.74,918.85,927.53,4697150
2020-06-04,927.53,936.64,927.53,932.42,4107545
2020-06-05,932.18,959.11,932.18,957.55,6859060
2020-06-08,958.09,967.33,956.97,962.71,6579636
2020-06-09,963.82,967.61,939.79,945.08,5155729
2020-06-10,945.76,957.96,938.1,941.92,4088113
2020-06-11,942.01,942.01,901.11,907.84,4638400
2020-06-12,907.87,930.94,897.82,930.94,3902782
2020-06-15,929.82,929.82,910.84,923.2,2396462
2020-06-16,923.97,949.28,923.88,946.35,3502309
2020-06-17,946.8,947.7,932.45,933.41,3737885
2020-06-18,932.29,937.68,926.96,928.28,1988536
2020-06-19,928.35,939.84,926.56,927.97,4624670
2020-06-22,928.59,930.85,922.82,927.12,2445558
2020-06-23,926.42,937.52,926.42,933.25,1665356
2020-06-24,933.78,936.78,917.91,919.31,1650338
2020-06-25,915.57,921.03,904.38,917.79,3463261
2020-06-26,917.79,928.05,917.79,920.88,2289988
2020-06-29,920.23,926.3,918.73,924.68,1673050
2020-06-30,925.42,927.1,915.38,918,3803061
2020-07-01,918,925.88,916.19,923.72,1294237
2020-07-02,924.88,941.69,917.04,938.45,3186681
2020-07-03,938.5,940.92,929.15,938,1131772
2020-07-07,937.98,949.17,935.6,936.79,2656975
2020-07-08,937.15,943.29,934.65,938.85,1297613
2020-07-09,940.53,947.76,939.13,945.58,1377488
2020-07-10,945.32,945.52,932.96,941.73,1294118
2020-07-13,942.48,955.06,942.48,952.47,1878152
2020-07-14,950.6,950.6,933.38,937.84,2113722
2020-07-15,937.4,953.61,937.4,948.11,2236168
2020-07-16,947.44,951.79,945.13,949.09,2599669
2020-07-17,948.34,950.85,945.43,949.03,978656
2020-07-20,949.05,952.92,944.7,952.85,1218149
2020-07-21,952.85,963.12,949.96,950.8,3961008
2020-07-22,950.8,953.61,938.75,944.08,1025399
2020-07-23,944.08,947.36,934.07,934.07,1041485
2020-07-24,934.67,934.67,914.77,915.87,1626070
2020-07-27,915.74,920.5,912.26,914.02,1341266
2020-07-28,914.4,919.92,909.27,909.42,1971503
2020-07-29,909.42,912.14,902.01,904.1,1292987
2020-07-30,904.1,907.48,876.7,876.94,2339705
2020-07-31,876.9,897.11,875.04,882.67,2695570
2020-08-03,882.67,898.96,881.34,892.18,1520860
2020-08-04,892.27,906.66,892.27,897.77,1512003
2020-08-05,897.8,906.89,897.8,906.41,1291224
2020-08-06,907.06,908.61,901.77,906.52,1450074
2020-08-07,908.06,909.24,902.44,907.26,1067478
2020-08-10,907.35,919.86,907.35,914.89,966201
2020-08-11,915.09,935.65,915.09,929.08,1680288
2020-08-12,929.35,934.39,918.6,927.53,1862823
2020-08-13,927.75,929.35,915.42,916.77,1145484
2020-08-14,916.86,919.97,908.71,913.06,833413
2020-08-17,913.06,916.3,909.47,911,447716
2020-08-18,910.82,911.96,902.88,904.25,1300248
2020-08-19,905.24,907.51,897.23,897.45,1406077
2020-08-20,896.91,898.03,885.31,889.01,2172870
2020-08-21,887.96,899.16,887.61,896.7,1376695
2020-08-24,898.71,903.68,898.15,899.94,1064487
2020-08-25,900.21,914.94,900.21,909.05,1844021
2020-08-26,909.41,913.04,906.47,908.57,1523171
2020-08-27,908.68,912.64,903.79,903.88,919608
2020-08-28,903.88,909.95,897.9,908.09,1166698
2020-08-31,908.47,912.85,903.49,903.49,2944869
2020-09-01,903.49,907.54,899.32,903.33,1007318
2020-09-02,903.81,912.74,901.22,901.48,3273033
2020-09-03,902.15,910.58,901.76,901.76,944216
2020-09-04,901.76,908.89,891.42,902.62,1300417
2020-09-07,902.49,912.6,902,909.17,635834
2020-09-08,910.67,914,901.58,903.66,1120159
2020-09-09,903.55,906.13,898.68,900.68,1209932
2020-09-10,900.74,906.2,900.09,904.69,1264659
2020-09-11,904.16,904.53,894.74,897.77,752547
2020-09-14,896.72,901.02,896.33,898.7,1094718
2020-09-15,898.71,903.7,896.36,898.33,2369478
2020-09-16,898.72,901.36,892.9,893.54,1222940
2020-09-17,893.52,894.07,882.07,883.63,1933930
2020-09-18,883.45,886.6,871.67,873.66,3929309
2020-09-21,873.14,876.02,854.78,861.87,2245739
2020-09-22,860.45,872.16,859.82,868.05,1261811
2020-09-23,868.53,873.37,861.29,861.69,2093103
2020-09-24,861.69,863.49,856.77,863.09,1817018
2020-09-25,863.09,867.62,860.18,863.93,2363993
2020-09-29,863.66,873.74,862.28,862.28,1162055
2020-09-30,864.28,869.35,861.22,868.33,2206146
2020-10-01,868.33,871.44,857.13,859.11,1343852
2020-10-02,859.65,862.84,854.35,857.72,1127194
2020-10-05,858.11,864.25,858.11,862.93,1140803
2020-10-06,863.78,874.33,863.78,874.33,2058469
2020-10-07,872.61,876.69,869.07,873.18,4038914
2020-10-08,874.58,874.78,871.04,874.68,2888159
2020-10-09,875.19,877.07,872.42,872.5,1004032
2020-10-12,872.5,873.16,867.25,870.27,2237196
2020-10-13,870.27,870.27,865.94,868.03,1283453
2020-10-14,868.44,875.75,867.91,872.94,1368354
2020-10-15,872.57,872.57,850.63,855.46,2202778
2020-10-16,855.01,868.71,855.01,867.08,1760908
2020-10-19,867.08,875.33,866.98,872.2,658422
2020-10-20,871.99,873.1,866.98,870.08,1665763
2020-10-21,870.08,873.94,857.71,857.71,1178548
2020-10-22,857.03,864.95,851.44,857.82,3233318
2020-10-23,858.48,865.75,855.32,863.1,1589619
2020-10-26,863.1,864.12,857.21,860.27,788552
2020-10-27,860.27,868.11,860.27,865.12,1275797
2020-10-29,864.8,864.8,840.76,848.85,4154396
2020-10-30,849.06,850.37,841.28,842.92,2827500
2020-11-02,843.01,851.1,843.01,845.44,3284239
2020-11-03,846.34,857.52,845.41,856.51,1885252
2020-11-04,856.51,867.16,852.05,865.01,1569214
2020-11-05,865.01,872.48,861.56,872.48,2213437
2020-11-06,872.35,872.35,857.99,865.26,1714014
2020-11-09,867.02,896.03,867.02,893.39,5263607
2020-11-10,893.38,908.73,892.93,904.38,6185098
2020-11-11,904.41,910.91,900.18,907.45,2960638
2020-11-12,906.79,908.67,902.59,908.59,1500712
2020-11-13,908.23,914.16,904.32,911.54,2037862
2020-11-16,911.8,935.68,911.47,934.75,4598137
2020-11-18,935.02,946.8,933.09,945.27,5365566
2020-11-19,945.49,946.36,935.17,938.51,2513586
2020-11-20,938.96,942.15,936.38,942.15,1962955
2020-11-23,942.11,960.11,942.11,955.22,2996679
2020-11-24,955.84,963.17,955.84,956.13,2225900
2020-11-25,956.13,968.64,956.13,966.76,3225668
2020-11-26,965.76,965.84,960.08,965.09,1933578
2020-11-27,965.63,969.87,962.67,968.32,1160682
2020-11-30,966.61,970.37,965.08,966.44,6081517
2020-12-01,967.14,971.29,962.01,964.24,1427119
2020-12-02,964.65,965.79,959.73,961.7,2477717
2020-12-03,961.52,968.69,961.52,966.04,1708867
2020-12-04,966.36,980.71,965.86,972.54,2008629
2020-12-07,972.54,978.45,966.65,973.13,1739091
2020-12-08,973.13,979.7,972.88,977.1,1394191
2020-12-09,977.24,992.12,977.24,990.33,2460718
2020-12-10,990.5,990.59,973.46,976.64,1722831
2020-12-11,977.17,979.64,962.79,968.51,1527571
2020-12-14,968.51,985.59,967.05,981.78,1774102
2020-12-15,983.02,989.16,980.66,987.38,1973739
2020-12-16,989.87,1001.12,989.43,998.82,2898853
2020-12-17,998.82,1009.99,998.73,1009.51,1805331
2020-12-18,1009.98,1012.71,1006.57,1009.23,2884185
2020-12-21,1009.23,1009.23,965.92,978.07,2891458
2020-12-22,978.07,1003.92,978.07,1001.9,1229035
2020-12-23,1002.07,1008.89,999.07,1008.78,980395
2020-12-28,1009.6,1024.02,1009.6,1023.4,1166082
2020-12-29,1023.86,1033.73,1023.86,1030.62,1026404
2020-12-30,1030.48,1031.17,1025.35,1027.14,858376
2021-01-04,1028.19,1036,1025.53,1029.27,1241316
2021-01-05,1029.27,1029.27,1019.93,1027.67,1643131
2021-01-06,1027.69,1038.62,1024.65,1037.52,1429290
2021-01-07,1037.54,1051.05,1037.26,1051.05,1697126
2021-01-08,1051.88,1075.43,1051.46,1075.43,3255187
2021-01-11,1075.66,1082.8,1067.39,1071.71,2833203
2021-01-12,1071.71,1081.22,1071.71,1076.29,1957769
2021-01-13,1076.49,1079.65,1073.7,1076.57,1754239
2021-01-14,1076.57,1080.86,1075.06,1075.61,1018801
2021-01-15,1075.61,1079.27,1073.38,1073.53,1308707
2021-01-18,1073.18,1080.95,1068.62,1074.97,1671108
2021-01-19,1074.95,1079.82,1072.47,1072.99,1924861
2021-01-20,1072.99,1077.96,1070.5,1074.86,1847592
2021-01-21,1075.68,1077.5,1058.14,1059.04,3002682
2021-01-22,1060.28,1060.69,1040.17,1049.07,2132078
2021-01-25,1049.27,1072.26,1049.27,1061.07,8888366
2021-01-26,1061.1,1061.15,1054.96,1055.77,3815687
2021-01-27,1057.5,1057.78,1034.57,1035.78,4199016
2021-01-28,1035.78,1035.78,1011.05,1027.89,2741196
2021-01-29,1028.68,1029.15,1012.7,1017.36,4247912
2021-02-01,1018.74,1034.14,1018.19,1028.07,2584583
2021-02-02,1029.04,1049.5,1029.04,1047.66,3863187
2021-02-03,1048.55,1054.99,1048.12,1049.85,2680694
2021-02-04,1051.92,1056.25,1048.05,1050.92,1854317
2021-02-05,1051.75,1062.68,1051.4,1062.68,1745499
2021-02-08,1062.96,1070.74,1062.39,1062.6,1872733
2021-02-09,1063.85,1063.85,1056.69,1059.15,3139112
2021-02-10,1059.57,1064.61,1058.79,1060.64,1846104
2021-02-11,1060.66,1062.27,1055.23,1055.23,1854340
2021-02-12,1055.23,1061.64,1055.08,1060.37,1519966
2021-02-15,1060.39,1075.13,1060.39,1071.51,2106179
2021-02-16,1071.65,1077.7,1068.15,1070.35,6109134
2021-02-17,1069.94,1073.16,1059.06,1059.85,3137247
2021-02-18,1060.14,1064.53,1055.71,1056.13,2764469
2021-02-19,1055.67,1057.65,1048.44,1054.36,3324345
2021-02-22,1054.18,1054.18,1038.06,1042.64,3745215
2021-02-23,1041.95,1049.22,1041.29,1042.16,5498771
2021-02-24,1043.4,1060.29,1043.4,1053.06,3585705
2021-02-25,1053.06,1068.88,1053.06,1067.84,3365851
2021-02-26,1067.49,1067.49,1052.95,1057.6,4858685
2021-03-01,1057.6,1073.39,1057.6,1066.26,1281934
2021-03-02,1066.72,1072.8,1066.72,1069.57,1657080
2021-03-03,1069.57,1073.81,1056.05,1056.05,3424918
2021-03-04,1056.05,1061.84,1053.46,1058.47,1761377
2021-03-05,1058.47,1071.53,1053.58,1067.58,2183564
2021-03-08,1067.04,1071.68,1060.08,1065.05,3347588
2021-03-09,1065.4,1066.97,1058.91,1065.4,2737230
2021-03-10,1065.4,1073.32,1064.61,1070.86,2372105
2021-03-11,1070.86,1077.14,1069.39,1073.65,2721847
2021-03-12,1074.01,1077.33,1070.91,1077.33,2234353
2021-03-15,1077.39,1084.24,1077.31,1081.51,1224999
2021-03-16,1081.54,1083.04,1077.5,1078.08,2350612
2021-03-17,1077.63,1083.74,1077.33,1082.14,1865631
2021-03-18,1081.91,1096.98,1081.36,1095.79,2558176
2021-03-19,1095.46,1095.46,1079.27,1080.07,5464441
2021-03-22,1084.49,1090.18,1084.05,1084.65,1478698
2021-03-23,1084.59,1089.54,1084.59,1088.84,1543152
2021-03-24,1089.06,1091.07,1082.66,1090.19,3097754
2021-03-25,1090.62,1090.62,1077.71,1083.37,1961291
2021-03-26,1082.86,1095.31,1082.86,1094.5,1510179
2021-03-29,1094.68,1094.73,1083.2,1089.08,3128454
2021-03-30,1089.08,1094.06,1087.52,1092,1952488
2021-03-31,1093.28,1097.03,1090.07,1090.5,2959258
2021-04-01,1090.72,1094.25,1089.93,1091.97,1937977
2021-04-06,1092.23,1101.05,1092.23,1093.89,4543162
2021-04-07,1094.48,1094.48,1087.32,1087.82,2876030
2021-04-08,1088.4,1092.37,1085.36,1088.16,2065864
2021-04-09,1089.02,1094.15,1088.58,1091.83,2226808
2021-04-12,1092.03,1097.59,1091.98,1096.47,1756900
2021-04-13,1096.47,1110.52,1096.47,1101.54,2233854
2021-04-14,1101.97,1103.16,1088.44,1095.28,1595993
2021-04-15,1096.78,1100.23,1090.49,1094.11,1960326
2021-04-16,1094.42,1106.6,1094.33,1103.78,1795056
2021-04-19,1103.81,1109.53,1098.99,1108.01,2253959
2021-04-20,1108.21,1121.72,1101.11,1102.22,5488023
2021-04-21,1102.33,1103.57,1087.22,1092.13,13304326
2021-04-22,1092.45,1096.75,1090.04,1092.33,4413348
2021-04-23,1093.81,1094.27,1083.3,1087.61,1844010
2021-04-26,1087.61,1096.66,1087.61,1095.2,990617
2021-04-27,1095.2,1098.04,1093.59,1096.44,1202229
2021-04-28,1096.44,1104.86,1096.44,1103.71,2015498
2021-04-29,1103.71,1112.16,1103.64,1103.89,1158150
2021-04-30,1104.49,1107.48,1098.97,1100.25,2013298
2021-05-03,1100.25,1109.06,1100.25,1105.22,955264
2021-05-04,1105.14,1111.81,1098.6,1098.74,2966718
2021-05-05,1098.82,1103.93,1098.82,1101.92,2415233
2021-05-06,1101.92,1107.6,1096.51,1096.51,3454219
2021-05-07,1096.53,1110.17,1096.53,1109.87,2834882
2021-05-10,1109.22,1116.97,1109.16,1111.92,2323469
2021-05-11,1111.9,1112.16,1100.4,1105.93,2682844
2021-05-12,1106.23,1111.3,1106.08,1110.26,4297991
2021-05-13,1110.26,1110.37,1101.29,1105.41,3398203
2021-05-14,1105.41,1121.84,1105.41,1121.81,1338454
2021-05-17,1122.13,1131.04,1122.03,1130.52,1335190
2021-05-18,1132.52,1146.22,1131.32,1143.3,2315205
2021-05-19,1143.45,1145.18,1135.03,1135.24,2534561
2021-05-20,1136.04,1150.42,1136.04,1149.96,1284331
2021-05-21,1149.96,1161.33,1149.96,1158.93,1394817
2021-05-24,1158.95,1161.41,1154.76,1159.34,1017969
2021-05-25,1159.37,1172,1157.87,1168.29,1640252
2021-05-26,1168.26,1169.34,1155,1158.59,1344436
2021-05-27,1158.99,1168.07,1158.69,1164.9,5677811
2021-05-28,1164.82,1167.94,1162.61,1163.51,1477808
2021-05-31,1162.8,1167.02,1162.05,1162.71,642163
2021-06-01,1162.79,1174.55,1160.3,1173.71,2141800
2021-06-02,1174.11,1176.7,1170.86,1173.82,1920028
2021-06-03,1174.22,1176,1170.85,1174.71,1809604
2021-06-04,1174.97,1178.84,1171.55,1178.61,2033000
2021-06-07,1178.09,1182.73,1176.59,1180.23,1038145
2021-06-08,1180.22,1182.41,1177.86,1177.99,1874191
2021-06-09,1177.73,1182.68,1176.84,1180.24,7158850
2021-06-10,1180.24,1182.96,1178.17,1179.61,2444338
2021-06-11,1179.62,1181.33,1175.51,1177.31,1129192
2021-06-14,1177.37,1183.87,1177.37,1180.01,1111655
2021-06-15,1179.63,1182.24,1173.88,1175.34,1624876
2021-06-16,1175.34,1178.4,1170.43,1171.36,1682388
2021-06-17,1171.36,1177.59,1170.13,1173.95,1335051
2021-06-18,1173.63,1178.01,1158.9,1162.01,6726217
2021-06-21,1160.85,1166.9,1156.36,1165.95,3938343
2021-06-22,1166.12,1168.46,1162.53,1163.14,2261947
2021-06-23,1163.48,1165.97,1161.01,1161.99,837311
2021-06-24,1162.04,1166.77,1160.21,1161.73,1989468
2021-06-25,1161.55,1165.82,1160.14,1161.18,2243358
2021-06-28,1161.2,1164.31,1157.85,1160.86,1738885
2021-06-29,1160.86,1164.66,1158.2,1162.39,2249045
2021-06-30,1162.52,1164.28,1151.47,1152.85,3384376
2021-07-01,1152.85,1158.09,1137.57,1144.4,1451096
2021-07-02,1144.45,1153.81,1144.45,1152.13,1541863
2021-07-07,1151.37,1158.14,1149.71,1157.91,2902411
2021-07-08,1157.93,1160.22,1144.79,1147.59,1968672
2021-07-09,1147.59,1156.04,1147.59,1156.04,2331060
2021-07-12,1155.2,1160.8,1154.19,1159.44,1806679
2021-07-13,1160.14,1160.14,1154.59,1154.59,1134280
2021-07-14,1154.37,1160.19,1151.96,1159.05,2079586
2021-07-15,1159.42,1202.05,1156.44,1197.16,6717731
2021-07-16,1197.16,1205.38,1197.16,1197.47,2872267
2021-07-19,1197.47,1199.12,1177.01,1177.01,2583031
2021-07-20,1175.51,1190.16,1171.82,1184.34,1363666
2021-07-21,1185.09,1191.08,1178.06,1188.12,1102773
2021-07-22,1188.12,1197.81,1185.36,1192.24,1274045
2021-07-23,1191.83,1194.94,1190.23,1190.23,649307
2021-07-26,1190.23,1199.27,1187.5,1198.42,920399
2021-07-27,1198.5,1200.34,1194.86,1196.15,1095431
2021-07-28,1196.06,1201.04,1194.51,1200.6,753141
2021-07-29,1200.6,1204.69,1198.19,1204.44,1293310
2021-07-30,1202.1,1212.53,1201.7,1209.45,2359169
2021-08-02,1210.57,1224.09,1210.57,1223.26,1258336
2021-08-03,1223.19,1229.15,1219.6,1220.73,2304292
2021-08-04,1220.77,1230.16,1220.18,1227.54,1203788
2021-08-05,1227.54,1233.17,1227.54,1232.67,746118
2021-08-06,1232.67,1238.39,1232.45,1238.39,918213
2021-08-09,1238.58,1247.27,1235.44,1242.95,1131704
2021-08-10,1242.39,1244.23,1235.67,1237.65,1288438
2021-08-11,1237.58,1253.82,1237.58,1252.71,2587462
2021-08-12,1252.53,1274.23,1252.09,1272.87,2641713
2021-08-13,1272.87,1276.18,1269.78,1275.27,924154
2021-08-16,1275.27,1275.86,1269.92,1275.22,1043031
2021-08-17,1274.52,1283.89,1273.03,1283.64,2153435
2021-08-18,1283.64,1291.93,1281.25,1290.83,1259631
2021-08-19,1290.23,1291.12,1270.34,1274.2,1697647
2021-08-20,1274.2,1276.17,1265.55,1274.4,856991
2021-08-23,1274.4,1284.52,1274.4,1283.1,1062613
2021-08-24,1283.1,1288.89,1283.1,1286.18,709114
2021-08-25,1286.2,1290.52,1283.65,1290.02,1046463
2021-08-26,1289.91,1293.27,1280.71,1280.92,1803676
2021-08-27,1280.87,1283.99,1279.96,1282.33,922611
2021-08-30,1282.09,1286.8,1281.14,1282.89,625258
2021-08-31,1282.89,1286.21,1280.02,1284.15,3726416
2021-09-01,1284.17,1293.76,1284.17,1290.25,2115078
2021-09-02,1290.25,1294.45,1288.21,1291.06,1076774
2021-09-03,1291.06,1295.84,1290.5,1293.62,1118668
2021-09-06,1293.99,1294.95,1289.53,1290.73,599430
2021-09-07,1290.73,1295.65,1290.36,1290.67,778870
2021-09-08,1290.59,1293.37,1287.1,1290.51,1290395
2021-09-09,1289.76,1289.87,1283.46,1286.16,1070437
2021-09-10,1286.08,1290.64,1282.2,1284.48,1139337
2021-09-13,1283.92,1291.47,1283.92,1288.89,541160
2021-09-14,1288.89,1299.99,1288.89,1298.31,1841704
2021-09-15,1298.31,1302.11,1295.16,1295.16,1027699
2021-09-16,1295.35,1306.25,1295.26,1301.98,1123788
2021-09-17,1301.89,1307.05,1301.83,1305.24,3324659
